2011-03-01 21:27:51 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/home/content/54/7432654/html/cakephp/cake/libs/debugger.php, line 684]
2011-03-01 23:51:40 Notice: Notice (8): Undefined index:  post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-01 23:51:40 Notice: Notice (8): Undefined index:  post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-01 23:55:47 Notice: Notice (8): Undefined index:  post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-01 23:55:47 Notice: Notice (8): Undefined index:  post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-02 00:00:48 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:00:48 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-02 00:01:48 Notice: Notice (8): Undefined variable: posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 8]
2011-03-02 00:02:32 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:02:32 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-02 00:03:13 Notice: Notice (8): Undefined property: PostsController::$post in [/home/content/54/7432654/html/cakephp/app/controllers/posts_controller.php, line 21]
2011-03-02 00:04:09 Notice: Notice (8): Undefined property: PostsController::$post in [/home/content/54/7432654/html/cakephp/app/controllers/posts_controller.php, line 21]
2011-03-02 00:04:11 Notice: Notice (8): Undefined property: PostsController::$post in [/home/content/54/7432654/html/cakephp/app/controllers/posts_controller.php, line 21]
2011-03-02 00:04:39 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:04:39 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-02 00:06:07 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:06:07 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 15]
2011-03-02 00:07:46 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 13]
2011-03-02 00:07:46 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 16]
2011-03-02 00:12:35 Notice: Notice (8): Undefined variable: Post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:12:35 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 14]
2011-03-02 00:14:11 Notice: Notice (8): Undefined index:  Posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 12]
2011-03-02 00:14:11 Notice: Notice (8): Undefined index:  posts in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 14]
2011-03-02 00:14:39 Notice: Notice (8): Undefined index:  post in [/home/content/54/7432654/html/cakephp/app/views/posts/index.ctp, line 14]
2011-03-06 11:50:26 Notice: Notice (8): Undefined property: SurveyExportsController::$SurveyExport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 21]
2011-03-06 11:54:27 Notice: Notice (8): Undefined property: SurveyExportsController::$SurveyExport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 21]
2011-03-06 11:54:30 Notice: Notice (8): Undefined property: SurveyExportsController::$SurveyExport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 21]
2011-03-06 11:55:07 Notice: Notice (8): Undefined property: SurveyExportsController::$SurveyExport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-06 11:55:50 Notice: Notice (8): Undefined property: SurveyExportsController::$surveyexport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-06 11:57:21 Notice: Notice (8): Undefined variable: posts in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 10]
2011-03-06 12:08:16 Notice: Notice (8): Undefined variable: Surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 10]
2011-03-06 12:08:49 Notice: Notice (8): Undefined index:  ID in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:08:49 Notice: Notice (8): Undefined index:  ID in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:11:39 Notice: Notice (8): Undefined index:  ID in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:11:39 Notice: Notice (8): Undefined index:  ID in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:17:04 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:17:04 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:20:43 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:23:03 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:23:21 Notice: Notice (8): Undefined offset:  1 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:23:21 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:28:29 Notice: Notice (8): Undefined index:  surveyexport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:28:29 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:28:49 Notice: Notice (8): Undefined index:  surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:28:49 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:31:04 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:31:04 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:31:23 Notice: Notice (8): Undefined index:  SurveyExports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:31:23 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 14]
2011-03-06 12:33:39 Notice: Notice (8): Undefined offset:  0 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:33:39 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 13]
2011-03-06 12:33:39 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 15]
2011-03-06 12:34:02 Notice: Notice (8): Undefined index:   in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:34:02 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 13]
2011-03-06 12:34:02 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 15]
2011-03-06 12:34:29 Notice: Notice (8): Undefined index:   in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:34:29 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 13]
2011-03-06 12:34:29 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 15]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  SurveyExports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 12]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 13]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  Surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 15]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  surveyExports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 16]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  surveyexport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 17]
2011-03-06 12:36:21 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 19]
2011-03-06 12:37:13 Notice: Notice (8): Undefined index:  surveyexport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 17]
2011-03-06 12:37:13 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 19]
2011-03-06 12:37:33 Notice: Notice (8): Undefined index:  surveyExports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 16]
2011-03-06 12:37:33 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 19]
2011-03-06 12:37:51 Notice: Notice (8): Undefined index:  Surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 15]
2011-03-06 12:37:51 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 19]
2011-03-06 12:38:07 Notice: Notice (8): Undefined index:  Date Updated in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 19]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  0 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  1 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  2 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  3 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  4 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  5 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  6 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  7 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  8 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  9 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  10 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  11 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  12 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  13 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  14 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  15 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  16 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  17 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  18 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  19 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  20 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  21 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  22 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  23 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  24 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  25 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:47 Notice: Notice (8): Undefined offset:  26 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  27 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  28 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  29 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  30 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  31 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  32 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  33 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  34 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  35 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  36 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  37 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  38 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  39 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  40 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  41 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  42 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  43 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:23:48 Notice: Notice (8): Undefined offset:  44 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:29:11 Notice: Notice (8): Undefined offset:  1 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:29:47 Notice: Notice (8): Undefined index:   in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 17:32:58 Notice: Notice (8): Undefined index:  $I in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 22:06:58 Notice: Notice (8): Undefined index:  $I in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 23]
2011-03-06 22:06:58 Notice: Notice (8): Undefined offset:  0 in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 38]
2011-03-06 22:06:58 Notice: Notice (8): Undefined variable: thisuser in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 42]
2011-03-06 22:08:35 Notice: Notice (8): Undefined variable: Surveyexport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 38]
2011-03-06 22:08:35 Notice: Notice (8): Undefined variable: thisuser in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 42]
2011-03-06 22:09:43 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 38]
2011-03-06 22:09:43 Notice: Notice (8): Undefined variable: thisuser in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 42]
2011-03-06 22:10:18 Notice: Notice (8): Undefined variable: thisuser in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 42]
2011-03-06 22:11:17 Notice: Notice (8): Undefined index:  SurveyExport in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 42]
2011-03-07 00:39:58 Notice: Notice (8): Undefined property: View::$Surveyexport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-07 00:40:20 Notice: Notice (8): Undefined property: View::$Surveyexport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-07 00:40:52 Notice: Notice (8): Undefined property: View::$Surveyexport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-07 00:49:46 Notice: Notice (8): Undefined property: View::$Surveyexport in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 19]
2011-03-08 23:40:55 Notice: Notice (8): Undefined variable: content_for_layout in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 36]
2011-03-08 23:51:08 Notice: Notice (8): Undefined variable: surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 38]
2011-03-08 23:51:08 Notice: Notice (8): Undefined variable: surveyexports in [/home/content/54/7432654/html/cakephp/app/views/surveyexports/index.ctp, line 40]
2011-03-09 01:25:36 Notice: Notice (8): Undefined variable: headerList in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 01:25:36 Notice: Notice (8): Undefined variable: counter in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 87]
2011-03-09 01:35:39 Notice: Notice (8): Undefined variable: headerArray in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 38]
2011-03-09 01:36:36 Notice: Notice (8): Undefined variable: surveyexports in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 38]
2011-03-09 01:36:36 Notice: Notice (8): Undefined variable: layout in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 40]
2011-03-09 01:38:55 Notice: Notice (8): Undefined variable: headerArray in [/home/content/54/7432654/html/cakephp/app/controllers/surveyexports_controller.php, line 38]
2011-03-09 01:52:28 Notice: Notice (8): Undefined variable: headerList in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 01:52:28 Notice: Notice (8): Undefined variable: counter in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 87]
2011-03-09 01:57:33 Notice: Notice (8): Undefined variable: headerList in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 01:57:33 Notice: Notice (8): Undefined variable: counter in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 87]
2011-03-09 01:57:58 Notice: Notice (8): Undefined variable: headerList in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 01:57:58 Notice: Notice (8): Undefined variable: counter in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 87]
2011-03-09 01:58:53 Notice: Notice (8): Undefined variable: headerList in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:08:57 Notice: Notice (8): Undefined variable: html in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:09:47 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:16:14 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:17:21 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:17:32 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 02:17:33 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 12:05:51 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 12:05:55 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 15:24:27 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 15:40:31 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-09 22:33:36 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 08:18:31 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 10:13:46 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 10:13:59 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 10:14:23 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 10:22:52 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 78]
2011-03-10 10:39:50 Notice: Notice (8): Use of undefined constant Surveyexport - assumed 'Surveyexport' in [/home/content/54/7432654/html/cakephp/app/views/layouts/default.ctp, line 83]
